shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2000053,43.470752,-80.544573,160002
2000053,43.470861,-80.544675,160003
2000053,43.470977,-80.544844,160004
2000053,43.471048,-80.545087,160005
2000053,43.471117,-80.545334,160006
2000053,43.471578,-80.547216,160007
2000053,43.471746,-80.547576,160008
2000053,43.471982,-80.547866,160009
2000053,43.472329,-80.548056,160010
2000053,43.472484,-80.548096,160011
2000053,43.472579,-80.548106,160012
2000053,43.472838,-80.548066,160013
2000053,43.473247,-80.547823,160014
2000053,43.473497,-80.547426,160015
2000053,43.473658,-80.547081,160016
2000053,43.474094,-80.545908,160017
2000053,43.474758,-80.546366,160018
2000053,43.475066,-80.546576,160019
2000053,43.475066,-80.546576,170001
2000053,43.477222,-80.548041,170002
2000053,43.477248,-80.547985,170003
2000053,43.477273,-80.547955,170004
2000053,43.477312,-80.547941,170005
2000053,43.477341,-80.547938,170006
2000053,43.477369,-80.547943,170007
2000053,43.477393,-80.547954,170008
2000053,43.477426,-80.547986,170009
2000053,43.477447,-80.548023,170010
2000053,43.477464,-80.548085,170011
2000053,43.477463,-80.548139,170012
2000053,43.477449,-80.548196,170013
2000053,43.478907,-80.549189,170014
2000053,43.478907,-80.549189,180001
2000053,43.479353,-80.549493,180002
2000053,43.479725,-80.549735,180003
2000053,43.479773,-80.549623,180004
2000053,43.479856,-80.549547,180005
2000053,43.479952,-80.549493,180006
2000053,43.480013,-80.549484,180007
2000053,43.480078,-80.549488,180008
2000053,43.480140,-80.549524,180009
2000053,43.480305,-80.549049,180010
2000053,43.481346,-80.546101,180011
2000053,43.481422,-80.545988,180012
2000053,43.481527,-80.545904,180013
2000053,43.481671,-80.545897,180014
2000053,43.482061,-80.546011,180015
2000053,43.483225,-80.546312,180016
2000053,43.483517,-80.546337,180017
2000053,43.483747,-80.546298,180018
2000053,43.484382,-80.546137,180019
2000053,43.484585,-80.546156,180020
2000053,43.485591,-80.546779,180021
2000053,43.486089,-80.546907,180022
2000053,43.486459,-80.546889,180023
2000053,43.486799,-80.546796,180024
2000053,43.487137,-80.546648,180025
2000053,43.487388,-80.546445,180026
2000053,43.487634,-80.546294,180027
2000053,43.488317,-80.545835,180028
2000053,43.488772,-80.545647,180029
2000053,43.489729,-80.545397,180030
2000053,43.489729,-80.545397,190001
2000053,43.489923,-80.545348,190002
2000053,43.491257,-80.544970,190003
2000053,43.492144,-80.544794,190004
2000053,43.492914,-80.544586,190005
2000053,43.493866,-80.544379,190006
2000053,43.494434,-80.544400,190007
2000053,43.494785,-80.544521,190008
2000053,43.495246,-80.544802,190009
2000053,43.497081,-80.546082,190010
2000053,43.497238,-80.545621,190011
2000053,43.497558,-80.544746,190012
2000053,43.497786,-80.544141,190013
2000053,43.497786,-80.544141,200001
2000053,43.498076,-80.543370,200002
2000053,43.498487,-80.542180,200003
2000053,43.498526,-80.542076,200004
2000053,43.498931,-80.540851,200005
2000053,43.498989,-80.540697,200006
2000053,43.499574,-80.539114,200007
2000053,43.499618,-80.539000,200008
2000053,43.500133,-80.537628,200009
2000053,43.500848,-80.535605,200010
2000053,43.501372,-80.534221,200011
2000053,43.501591,-80.533634,200012
2000053,43.501684,-80.533353,200013
2000053,43.499575,-80.530963,200014
2000053,43.499152,-80.530534,200015
2000053,43.499350,-80.529945,200016
2000053,43.499468,-80.529661,200017
2000053,43.499522,-80.529538,200018
2000053,43.499607,-80.529394,200019
2000053,43.499715,-80.529227,200020
2000053,43.499743,-80.529181,200021
2000053,43.499720,-80.529149,200022
2000053,43.499706,-80.529107,200023
2000053,43.499698,-80.529060,200024
2000053,43.499701,-80.529015,200025
2000053,43.499714,-80.528964,200026
2000053,43.499736,-80.528925,200027
2000053,43.499630,-80.528806,200028
2000053,43.499533,-80.528748,200029
2000053,43.499445,-80.528751,200030
2000053,43.499339,-80.528821,200031
2000053,43.499076,-80.529010,200032
2000053,43.498704,-80.529183,200033
2000053,43.498591,-80.529219,200034
2000053,43.498381,-80.529250,200035
2000053,43.498147,-80.529211,200036
2000053,43.498145,-80.528838,200037
2000056,43.498145,-80.528838,10001
2000056,43.498143,-80.528243,10002
2000056,43.497963,-80.528247,10003
2000056,43.497829,-80.528259,10004
2000056,43.497668,-80.528270,10005
2000056,43.497667,-80.528954,10006
2000056,43.497658,-80.529165,10007
2000056,43.497663,-80.529279,10008
2000056,43.497698,-80.529419,10009
2000056,43.497752,-80.529565,10010
2000056,43.497818,-80.529671,10011
2000056,43.498355,-80.529940,10012
2000056,43.498882,-80.530324,10013
2000056,43.499152,-80.530534,10014
2000056,43.499575,-80.530963,10015
2000056,43.501684,-80.533353,10016
2000056,43.501591,-80.533634,10017
2000056,43.501372,-80.534221,10018
2000056,43.500848,-80.535605,10019
2000056,43.500133,-80.537628,10020
2000056,43.499618,-80.539000,10021
2000056,43.499574,-80.539114,10022
2000056,43.498989,-80.540697,10023
2000056,43.498931,-80.540851,10024
2000056,43.498526,-80.542076,10025
2000056,43.498487,-80.542180,10026
2000056,43.498076,-80.543370,10027
2000056,43.497735,-80.544277,10028
2000056,43.497735,-80.544277,20001
2000056,43.497558,-80.544746,20002
2000056,43.497238,-80.545621,20003
2000056,43.497081,-80.546082,20004
2000056,43.495246,-80.544802,20005
2000056,43.494785,-80.544521,20006
2000056,43.494434,-80.544400,20007
2000056,43.493866,-80.544379,20008
2000056,43.492914,-80.544586,20009
2000056,43.492144,-80.544794,20010
2000056,43.491257,-80.544970,20011
2000056,43.489923,-80.545348,20012
2000056,43.489238,-80.545526,20013
2000056,43.489238,-80.545526,30001
2000056,43.488772,-80.545647,30002
2000056,43.488317,-80.545835,30003
2000056,43.487634,-80.546294,30004
2000056,43.487388,-80.546445,30005
2000056,43.487137,-80.546648,30006
2000056,43.486799,-80.546796,30007
2000056,43.486459,-80.546889,30008
2000056,43.486089,-80.546907,30009
2000056,43.485591,-80.546779,30010
2000056,43.484585,-80.546156,30011
2000056,43.484382,-80.546137,30012
2000056,43.483747,-80.546298,30013
2000056,43.483517,-80.546337,30014
2000056,43.483225,-80.546312,30015
2000056,43.482061,-80.546011,30016
2000056,43.481671,-80.545897,30017
2000056,43.481527,-80.545904,30018
2000056,43.481422,-80.545988,30019
2000056,43.481346,-80.546101,30020
2000056,43.480305,-80.549049,30021
2000056,43.480140,-80.549524,30022
2000056,43.480204,-80.549594,30023
2000056,43.480240,-80.549675,30024
2000056,43.480280,-80.549779,30025
2000056,43.480292,-80.549891,30026
2000056,43.480292,-80.549990,30027
2000056,43.480278,-80.550074,30028
2000056,43.480224,-80.550188,30029
2000056,43.480142,-80.550293,30030
2000056,43.480048,-80.550318,30031
2000056,43.479977,-80.550324,30032
2000056,43.479930,-80.550314,30033
2000056,43.479876,-80.550295,30034
2000056,43.479819,-80.550261,30035
2000056,43.479768,-80.550207,30036
2000056,43.479706,-80.550049,30037
2000056,43.479690,-80.549941,30038
2000056,43.479698,-80.549821,30039
2000056,43.479725,-80.549735,30040
2000056,43.479353,-80.549493,30041
2000056,43.479294,-80.549452,30042
2000056,43.479294,-80.549452,40001
2000056,43.477449,-80.548196,40002
2000056,43.477437,-80.548225,40003
2000056,43.477420,-80.548251,40004
2000056,43.477392,-80.548278,40005
2000056,43.477358,-80.548292,40006
2000056,43.477317,-80.548293,40007
2000056,43.477279,-80.548279,40008
2000056,43.477259,-80.548263,40009
2000056,43.477241,-80.548240,40010
2000056,43.477221,-80.548199,40011
2000056,43.477208,-80.548147,40012
2000056,43.477208,-80.548093,40013
2000056,43.477222,-80.548041,40014
2000056,43.475021,-80.546545,40015
2000056,43.475021,-80.546545,50001
2000056,43.474758,-80.546366,50002
2000056,43.474094,-80.545908,50003
2000056,43.474798,-80.543855,50004
2000056,43.474908,-80.543356,50005
2000056,43.474844,-80.543064,50006
2000056,43.474717,-80.542791,50007
2000056,43.474531,-80.542586,50008
2000056,43.473665,-80.542006,50009
2000056,43.473580,-80.541938,50010
2000056,43.473285,-80.541700,50011
2000056,43.472720,-80.541189,50012
2000056,43.472687,-80.541145,50013
2000056,43.472687,-80.541145,60001
2000056,43.472268,-80.540590,60002
2000056,43.471475,-80.539427,60003
2000056,43.470995,-80.538622,60004
2000056,43.470855,-80.538487,60005
2000056,43.470544,-80.538419,60006
2000056,43.470292,-80.538559,60007
2000056,43.469632,-80.539010,60008
2000056,43.469408,-80.539340,60009
2000056,43.469135,-80.539651,60010
2000056,43.468983,-80.539893,60011
2000056,43.468945,-80.539781,60012
2000056,43.468945,-80.539781,70001
2000056,43.468772,-80.539275,70002
2000056,43.468772,-80.539275,80001
2000056,43.468714,-80.539108,80002
2000056,43.469143,-80.538841,80003
2000056,43.469462,-80.538681,80004
2000056,43.469462,-80.538681,90001
2000056,43.470289,-80.538271,90002
2000056,43.470838,-80.537982,90003
2000056,43.470838,-80.537982,100001
2000056,43.470892,-80.537954,100002
2000056,43.471008,-80.537866,100003
2000056,43.471008,-80.537866,110001
2000056,43.471144,-80.537764,110002
2000056,43.471477,-80.537406,110003
2000056,43.471703,-80.537097,110004
2000056,43.471812,-80.536893,110005
2000056,43.471904,-80.536680,110006
2000056,43.472004,-80.536419,110007
2000056,43.472004,-80.536419,120001
2000056,43.472059,-80.536277,120002
2000056,43.472861,-80.533976,120003
2000056,43.473083,-80.533373,120004
2000056,43.473083,-80.533373,130001
2000056,43.473287,-80.532822,130002
2000056,43.473675,-80.531797,130003
2000056,43.473675,-80.531797,140001
2000056,43.473725,-80.531666,140002
2000056,43.473906,-80.531169,140003
2000056,43.473906,-80.531169,150001
2000056,43.474113,-80.530606,150002
2000056,43.474436,-80.529735,150003
2000056,43.474436,-80.529735,160001
2000056,43.474568,-80.529382,160002
2000056,43.474618,-80.529245,160003
2000056,43.474618,-80.529245,170001
2000056,43.475021,-80.528139,170002
2000056,43.475021,-80.528139,180001
2000056,43.475066,-80.528018,180002
2000056,43.475228,-80.527576,180003
2000056,43.475228,-80.527576,190001
2000056,43.475378,-80.527166,190002
2000056,43.475785,-80.526027,190003
2000056,43.476168,-80.524943,190004
2000056,43.475496,-80.524821,190005
2000056,43.474132,-80.524526,190006
2000056,43.473543,-80.524416,190007
2000056,43.473184,-80.524328,190008
2000056,43.472520,-80.524194,190009
2000056,43.472247,-80.524139,190010
2000056,43.471918,-80.524066,190011
2000056,43.471322,-80.523932,190012
2000056,43.470126,-80.523685,190013
2000056,43.469691,-80.523584,190014
2000056,43.469298,-80.523485,190015
2000056,43.468478,-80.523269,190016
2000056,43.467642,-80.523037,190017
2000056,43.466837,-80.522822,190018
2000056,43.466007,-80.522599,190019
2000056,43.465199,-80.522371,190020
2000056,43.463961,-80.522031,190021
2000056,43.463961,-80.522031,200001
2000056,43.463635,-80.521942,200002
2000056,43.462108,-80.521522,200003
2000056,43.461678,-80.521391,200004
2000056,43.461567,-80.521310,200005
2000056,43.461455,-80.521138,200006
2000056,43.461178,-80.520674,200007
2000056,43.460935,-80.520254,200008
2000056,43.460273,-80.519123,200009
2000056,43.459366,-80.517563,200010
2000056,43.458888,-80.516739,200011
2000056,43.458783,-80.516544,200012
2000056,43.458714,-80.516356,200013
2000056,43.458557,-80.515809,200014
2000056,43.458504,-80.515647,200015
2000056,43.458440,-80.515491,200016
2000056,43.458371,-80.515327,200017
2000056,43.458243,-80.514916,200018
2000056,43.458221,-80.514834,200019
2000056,43.458161,-80.514604,200020
2000056,43.457731,-80.513286,200021
2000056,43.457136,-80.513627,200022
2000056,43.456048,-80.514283,200023
2000056,43.455645,-80.513056,200024
2000056,43.455351,-80.512156,200025
2000056,43.455255,-80.511916,200026
2000056,43.454994,-80.511451,200027
2000056,43.454747,-80.511029,200028
2000056,43.454747,-80.511029,210001
2000056,43.454688,-80.510928,210002
2000056,43.454236,-80.510325,210003
2000056,43.453960,-80.510003,210004
2000056,43.453185,-80.508997,210005
2000056,43.452454,-80.508073,210006
2000056,43.452133,-80.507690,210007
2000056,43.451684,-80.507122,210008
2000056,43.450748,-80.505965,210009
2000056,43.449806,-80.504776,210010
2000056,43.449433,-80.504304,210011
2000056,43.449248,-80.504007,210012
2000056,43.448677,-80.503029,210013
2000056,43.448382,-80.502537,210014
2000056,43.448904,-80.501975,210015
2000056,43.449388,-80.501427,210016
2000056,43.449506,-80.501300,210017
2000056,43.450238,-80.500495,210018
2000056,43.450430,-80.500270,210019
2000056,43.450931,-80.499727,210020
2000056,43.450931,-80.499727,220001
2000056,43.450994,-80.499659,220002
2000056,43.451104,-80.499509,220003
2000056,43.451801,-80.498808,220004
2000056,43.451890,-80.498701,220005
2000056,43.451316,-80.496928,220006
2000056,43.450719,-80.495095,220007
2000056,43.450604,-80.494761,220008
2000056,43.450065,-80.493068,220009
2000056,43.449804,-80.493206,220010
2000056,43.449742,-80.493237,220011
2000056,43.449089,-80.491637,220012
2000056,43.449089,-80.491637,230001
2000056,43.449018,-80.491463,230002
2000056,43.449073,-80.491416,230003
2000056,43.449448,-80.491110,230004
2000056,43.449297,-80.490757,230005
2000056,43.448919,-80.490015,230006
2000056,43.448735,-80.489523,230007
2000056,43.448357,-80.488342,230008
2000056,43.448193,-80.487858,230009
2000056,43.447953,-80.487256,230010
2000056,43.447739,-80.486754,230011
2000056,43.447412,-80.485967,230012
2000056,43.447065,-80.485215,230013
2000056,43.446533,-80.484131,230014
2000056,43.446343,-80.483741,230015
2000056,43.446343,-80.483741,240001
2000056,43.445905,-80.482840,240002
2000056,43.445580,-80.482157,240003
2000056,43.445262,-80.481514,240004
2000056,43.444943,-80.480871,240005
2000056,43.444353,-80.479633,240006
2000056,43.443704,-80.478285,240007
2000056,43.443542,-80.477953,240008
2000056,43.443389,-80.477748,240009
2000056,43.443287,-80.477630,240010
2000056,43.443092,-80.477420,240011
2000056,43.442960,-80.477279,240012
2000056,43.442830,-80.477075,240013
2000056,43.442738,-80.476871,240014
2000056,43.442662,-80.476638,240015
2000056,43.442618,-80.476425,240016
2000056,43.442471,-80.475450,240017
2000056,43.442384,-80.475075,240018
2000056,43.442281,-80.474768,240019
2000056,43.442234,-80.474646,240020
2000056,43.442234,-80.474646,250001
2000056,43.442129,-80.474373,250002
2000056,43.441222,-80.472288,250003
2000056,43.441143,-80.472079,250004
2000056,43.440535,-80.470585,250005
2000056,43.439902,-80.469052,250006
2000056,43.439506,-80.468086,250007
2000056,43.439348,-80.467714,250008
2000056,43.439242,-80.467356,250009
2000056,43.439184,-80.466978,250010
2000056,43.439104,-80.466018,250011
2000056,43.438981,-80.464837,250012
2000056,43.438878,-80.464340,250013
2000056,43.438641,-80.463641,250014
2000056,43.438464,-80.463025,250015
2000056,43.438196,-80.462349,250016
2000056,43.437568,-80.460661,250017
2000056,43.436926,-80.458885,250018
2000056,43.435746,-80.459126,250019
2000056,43.434619,-80.459342,250020
2000056,43.433925,-80.457185,250021
2000056,43.433931,-80.457091,250022
2000056,43.433998,-80.456994,250023
2000056,43.435064,-80.456358,250024
2000056,43.435226,-80.456208,250025
2000056,43.435359,-80.455915,250026
2000056,43.435392,-80.455711,250027
2000056,43.435374,-80.455434,250028
2000056,43.435258,-80.454882,250029
2000056,43.434949,-80.453713,250030
2000056,43.434592,-80.452574,250031
2000056,43.434256,-80.451424,250032
2000056,43.433813,-80.450053,250033
2000056,43.433402,-80.448800,250034
2000056,43.433067,-80.447780,250035
2000056,43.432711,-80.446640,250036
2000056,43.431829,-80.443914,250037
2000056,43.431526,-80.442996,250038
2000056,43.431331,-80.442536,250039
2000056,43.431119,-80.442092,250040
2000056,43.430433,-80.440830,250041
2000056,43.430050,-80.440158,250042
2000056,43.429594,-80.439498,250043
2000056,43.429099,-80.438891,250044
2000056,43.428571,-80.438341,250045
2000056,43.428043,-80.437850,250046
2000056,43.427900,-80.437742,250047
2000056,43.427721,-80.437681,250048
2000056,43.427539,-80.437708,250049
2000056,43.427338,-80.437857,250050
2000056,43.427184,-80.438006,250051
2000056,43.426608,-80.438692,250052
2000056,43.426041,-80.439338,250053
2000056,43.424712,-80.440851,250054
2000056,43.424427,-80.441183,250055
2000056,43.423750,-80.441969,250056
2000056,43.423503,-80.441554,250057
2000056,43.423265,-80.441256,250058
2000056,43.423265,-80.441256,260001
2000056,43.422906,-80.440808,260002
2000056,43.422757,-80.440732,260003
2000056,43.422694,-80.440720,260004
2000056,43.422638,-80.440714,260005
2000056,43.422570,-80.440708,260006
2000056,43.422482,-80.440684,260007
2000056,43.422415,-80.440656,260008
2000056,43.422519,-80.440068,260009
2000056,43.422373,-80.439998,260010
2000056,43.421874,-80.439496,260011
2000056,43.421649,-80.439362,260012
2000056,43.421683,-80.439167,260013
2000056,43.421777,-80.438814,260014
2000056,43.421878,-80.438532,260015
2000056,43.421970,-80.438318,260016
2000056,43.422046,-80.438164,260017
2000056,43.422083,-80.438076,260018
2000056,43.422557,-80.437254,260019
2000056,43.422691,-80.437021,260020
2000056,43.423384,-80.435796,260021
2000056,43.423452,-80.435673,260022
2000056,43.423827,-80.435075,260023
2000056,43.424265,-80.434475,260024
2000056,43.424398,-80.434333,260025
2000056,43.424694,-80.434879,260026
2000056,43.424884,-80.435155,260027
2000056,43.424964,-80.435260,260028
2000056,43.425048,-80.435326,260029
2000056,43.425158,-80.435376,260030
2000056,43.425280,-80.435399,260031
2000056,43.425457,-80.435339,260032
2000056,43.425559,-80.435242,260033
2000056,43.425649,-80.435090,260034
2000056,43.425699,-80.434948,260035
2000056,43.425726,-80.434762,260036
2000056,43.425716,-80.434585,260037
2000056,43.425696,-80.434437,260038
2000056,43.425623,-80.434195,260039
2000056,43.425529,-80.433900,260040
2000056,43.425372,-80.433373,260041
2000056,43.425228,-80.432794,260042
2000056,43.425087,-80.432353,260043
2000056,43.424743,-80.431086,260044
2000056,43.424286,-80.429263,260045
2000056,43.424062,-80.428308,260046
2000056,43.423514,-80.426161,260047
2000056,43.423220,-80.424911,260048
2000056,43.422485,-80.422059,260049
2000056,43.422262,-80.421340,260050
2000056,43.421994,-80.420537,260051
2000056,43.421704,-80.419738,260052
2000056,43.421322,-80.418814,260053
2000056,43.420487,-80.416938,260054
2000056,43.419636,-80.415032,260055
2000056,43.419284,-80.414302,260056
2000056,43.418908,-80.413600,260057
2000056,43.418366,-80.412681,260058
2000056,43.417158,-80.410665,260059
2000056,43.416725,-80.409994,260060
2000056,43.416307,-80.409280,260061
2000056,43.415853,-80.408419,260062
2000056,43.415628,-80.407965,260063
2000056,43.415243,-80.407057,260064
2000056,43.414950,-80.406201,260065
2000056,43.414666,-80.405172,260066
2000056,43.414329,-80.403720,260067
2000056,43.413980,-80.402287,260068
2000056,43.413783,-80.401579,260069
2000056,43.413527,-80.400452,260070
2000056,43.413377,-80.399881,260071
2000056,43.413255,-80.399469,260072
2000056,43.413060,-80.398836,260073
2000056,43.412898,-80.398325,260074
2000056,43.412628,-80.397555,260075
2000056,43.412413,-80.396968,260076
2000056,43.411884,-80.395590,260077
2000056,43.411450,-80.394535,260078
2000056,43.411036,-80.393448,260079
2000056,43.410570,-80.392364,260080
2000056,43.410400,-80.391979,260081
2000056,43.410158,-80.391474,260082
2000056,43.409982,-80.391149,260083
2000056,43.409805,-80.390926,260084
2000056,43.409593,-80.390791,260085
2000056,43.409394,-80.390768,260086
2000056,43.409190,-80.390871,260087
2000056,43.409065,-80.391033,260088
2000056,43.408995,-80.391208,260089
2000056,43.408972,-80.391413,260090
2000056,43.408992,-80.391616,260091
2000056,43.409079,-80.391873,260092
2000056,43.409312,-80.392529,260093
2000056,43.409258,-80.392571,260094
2000056,43.409663,-80.393591,260095
2000056,43.409849,-80.393458,260096
2000056,43.410025,-80.393441,260097
2000056,43.410323,-80.393193,260098
2000056,43.410323,-80.393193,270001
2000056,43.410441,-80.393094,270002
2000056,43.410181,-80.392342,270003
2000056,43.409581,-80.392766,270004
2000056,43.409849,-80.393458,270005
2000056,43.409663,-80.393591,270006
2000056,43.409258,-80.392571,270007
2000056,43.409192,-80.392623,270008
2000056,43.408925,-80.391836,270009
2000056,43.408853,-80.391551,270010
2000056,43.408855,-80.391269,270011
2000056,43.408918,-80.390928,270012
2000056,43.409054,-80.390344,270013
2000056,43.409112,-80.389947,270014
2000056,43.409128,-80.389526,270015
2000056,43.409097,-80.389089,270016
2000056,43.409041,-80.388746,270017
2000056,43.408883,-80.388174,270018
2000056,43.408525,-80.387206,270019
2000056,43.408228,-80.386522,270020
2000056,43.407846,-80.385710,270021
2000056,43.407575,-80.385251,270022
2000056,43.406997,-80.384319,270023
2000056,43.406449,-80.383426,270024
2000056,43.404439,-80.380250,270025
2000056,43.404064,-80.379642,270026
2000056,43.403813,-80.379220,270027
2000056,43.403662,-80.378907,270028
2000056,43.403635,-80.378848,270029
2000056,43.403557,-80.378659,270030
2000056,43.403483,-80.378466,270031
2000056,43.403417,-80.378268,270032
2000056,43.403357,-80.378066,270033
2000056,43.403305,-80.377862,270034
2000056,43.403258,-80.377654,270035
2000056,43.403219,-80.377443,270036
2000056,43.403174,-80.377126,270037
2000056,43.403155,-80.376935,270038
2000056,43.403139,-80.376710,270039
2000056,43.403130,-80.376484,270040
2000056,43.403129,-80.376259,270041
2000056,43.403149,-80.375808,270042
2000056,43.403170,-80.375585,270043
2000056,43.403197,-80.375362,270044
2000056,43.403232,-80.375142,270045
2000056,43.403274,-80.374923,270046
2000056,43.403308,-80.374769,270047
2000056,43.403361,-80.374566,270048
2000056,43.403420,-80.374367,270049
2000056,43.403485,-80.374171,270050
2000056,43.403558,-80.373980,270051
2000056,43.403636,-80.373794,270052
2000056,43.403694,-80.373667,270053
2000056,43.403819,-80.373409,270054
2000056,43.403951,-80.373156,270055
2000056,43.404087,-80.372909,270056
2000056,43.404472,-80.372261,270057
2000056,43.404684,-80.371888,270058
2000056,43.404760,-80.371731,270059
2000056,43.404879,-80.371474,270060
2000056,43.404991,-80.371214,270061
2000056,43.405097,-80.370948,270062
2000056,43.405277,-80.370444,270063
2000056,43.405425,-80.370045,270064
2000056,43.405578,-80.369649,270065
2000056,43.405738,-80.369258,270066
2000056,43.405824,-80.369057,270067
2000056,43.405968,-80.368736,270068
2000056,43.406119,-80.368420,270069
2000056,43.406275,-80.368108,270070
2000056,43.406437,-80.367804,270071
2000056,43.406605,-80.367504,270072
2000056,43.406747,-80.367262,270073
2000056,43.406809,-80.367150,270074
2000056,43.406906,-80.366986,270075
2000056,43.407008,-80.366829,270076
2000056,43.407116,-80.366680,270077
2000056,43.407229,-80.366537,270078
2000056,43.407346,-80.366401,270079
2000056,43.407369,-80.366376,270080
2000056,43.411587,-80.359238,270081
2000056,43.411690,-80.359059,270082
2000056,43.411842,-80.358779,270083
2000056,43.411990,-80.358492,270084
2000056,43.412131,-80.358202,270085
2000056,43.412266,-80.357905,270086
2000056,43.412438,-80.357501,270087
2000056,43.412521,-80.357279,270088
2000056,43.412629,-80.356972,270089
2000056,43.412731,-80.356662,270090
2000056,43.412827,-80.356348,270091
2000056,43.412916,-80.356029,270092
2000056,43.412997,-80.355709,270093
2000056,43.413085,-80.355324,270094
2000056,43.413163,-80.354918,270095
2000056,43.413219,-80.354590,270096
2000056,43.413268,-80.354259,270097
2000056,43.413308,-80.353927,270098
2000056,43.413342,-80.353593,270099
2000056,43.413369,-80.353257,270100
2000056,43.413388,-80.352938,270101
2000056,43.413476,-80.349110,270102
2000056,43.413679,-80.338718,270103
2000056,43.413776,-80.334269,270104
2000056,43.413766,-80.333959,270105
2000056,43.413704,-80.332212,270106
2000056,43.413684,-80.331668,270107
2000056,43.413673,-80.331480,270108
2000056,43.413655,-80.331292,270109
2000056,43.413631,-80.331104,270110
2000056,43.413599,-80.330921,270111
2000056,43.413560,-80.330738,270112
2000056,43.413542,-80.330668,270113
2000056,43.413489,-80.330501,270114
2000056,43.413431,-80.330337,270115
2000056,43.413366,-80.330179,270116
2000056,43.413295,-80.330026,270117
2000056,43.413217,-80.329878,270118
2000056,43.413134,-80.329735,270119
2000056,43.413073,-80.329641,270120
2000056,43.413026,-80.329580,270121
2000056,43.412966,-80.329488,270122
2000056,43.412911,-80.329388,270123
2000056,43.412862,-80.329285,270124
2000056,43.412820,-80.329175,270125
2000056,43.412794,-80.329098,270126
2000056,43.412781,-80.329076,270127
2000056,43.412743,-80.328995,270128
2000056,43.412710,-80.328910,270129
2000056,43.412684,-80.328820,270130
2000056,43.412666,-80.328726,270131
2000056,43.412660,-80.328687,270132
2000056,43.412644,-80.328617,270133
2000056,43.412621,-80.328549,270134
2000056,43.412591,-80.328486,270135
2000056,43.412555,-80.328430,270136
2000056,43.412514,-80.328380,270137
2000056,43.412470,-80.328338,270138
2000056,43.412421,-80.328305,270139
2000056,43.412370,-80.328281,270140
2000056,43.412316,-80.328267,270141
2000056,43.412286,-80.328264,270142
2000056,43.412163,-80.328232,270143
2000056,43.412057,-80.328193,270144
2000056,43.411953,-80.328145,270145
2000056,43.411923,-80.328129,270146
2000056,43.410625,-80.328376,270147
2000056,43.410452,-80.328395,270148
2000056,43.410212,-80.328413,270149
2000056,43.409972,-80.328420,270150
2000056,43.409731,-80.328418,270151
2000056,43.409492,-80.328406,270152
2000056,43.409287,-80.328387,270153
2000056,43.409287,-80.328387,280001
2000056,43.409252,-80.328384,280002
2000056,43.409012,-80.328352,280003
2000056,43.408774,-80.328310,280004
2000056,43.408537,-80.328258,280005
2000056,43.408301,-80.328196,280006
2000056,43.408181,-80.328160,280007
2000056,43.408181,-80.328160,290001
2000056,43.408067,-80.328125,290002
2000056,43.408025,-80.328111,290003
2000056,43.407617,-80.327976,290004
2000056,43.407617,-80.327976,300001
2000056,43.405648,-80.327327,300002
2000056,43.405648,-80.327327,310001
2000056,43.404858,-80.327066,310002
2000056,43.404858,-80.327066,320001
2000056,43.404755,-80.327032,320002
2000056,43.403836,-80.326737,320003
2000056,43.403836,-80.326737,330001
2000056,43.403144,-80.326515,330002
2000056,43.403144,-80.326515,340001
2000056,43.403054,-80.326486,340002
2000056,43.402600,-80.326337,340003
2000056,43.402600,-80.326337,350001
2000056,43.401812,-80.326076,350002
2000056,43.401812,-80.326076,360001
2000056,43.401696,-80.326038,360002
2000056,43.399386,-80.325279,360003
2000056,43.399386,-80.325279,370001
2000056,43.398179,-80.324884,370002
2000056,43.398179,-80.324884,380001
2000056,43.398049,-80.324841,380002
2000056,43.396115,-80.324232,380003
2000056,43.396115,-80.324232,390001
2000056,43.395417,-80.324011,390002
2000056,43.395417,-80.324011,400001
2000056,43.395293,-80.323971,400002
2000056,43.393505,-80.323420,400003
2000056,43.393643,-80.322672,400004
2000056,43.393667,-80.322450,400005
2000056,43.392979,-80.322252,400006
2000056,43.392624,-80.322151,400007
2000056,43.392624,-80.322151,410001
2000056,43.392463,-80.322105,410002
2000056,43.392331,-80.323059,410003
2000056,43.391646,-80.322849,410004
2000056,43.391646,-80.322849,420001
2000056,43.390776,-80.322582,420002
2000056,43.390776,-80.322582,430001
2000056,43.390662,-80.322547,430002
2000056,43.387943,-80.321690,430003
2000056,43.387943,-80.321690,440001
2000056,43.386013,-80.321081,440002
2000056,43.386013,-80.321081,450001
2000056,43.385867,-80.321034,450002
2000056,43.385277,-80.320870,450003
2000056,43.385277,-80.320870,460001
2000056,43.384918,-80.320769,460002
2000056,43.384918,-80.320769,470001
2000056,43.382884,-80.320203,470002
2000056,43.382884,-80.320203,480001
2000056,43.382719,-80.320157,480002
2000056,43.382597,-80.320126,480003
2000056,43.382597,-80.320126,490001
2000056,43.382136,-80.320012,490002
2000056,43.380379,-80.319570,490003
2000056,43.379443,-80.319343,490004
2000056,43.378406,-80.319088,490005
2000056,43.378406,-80.319088,500001
2000056,43.377166,-80.318782,500002
2000056,43.377166,-80.318782,510001
2000056,43.377059,-80.318756,510002
2000056,43.376196,-80.318542,510003
2000056,43.376107,-80.318522,510004
2000056,43.375964,-80.318499,510005
